ListingID,City,PropertyType,BHK,Bathrooms,Balconies,Furnishing,CarpetArea_sqft,Floor,TotalFloors,BuildingType,YearBuilt,AgeYears,Facing,Price_INR
HP01366,Delhi NCR,Villa,4,5,2,Furnished,2334,3,3,Low Rise,2023,2,North-West,40170000
HP01093,Pune,Apartment,4,4,1,Unfurnished,1866,8,8,Mid Rise,2018,7,South-East,21140000
HP01777,Chennai,Independent House,3,3,2,Furnished,1121,1,3,Standalone Building,2017,8,North-East,14840000
HP01724,Kolkata,Apartment,1,2,2,Furnished,513,3,11,Mid Rise,2014,11,North-East,5520000
HP01544,Hyderabad,Apartment,2,2,3,Unfurnished,770,1,6,Gated Community,2016,9,South-East,8150000
HP01312,Chennai,Apartment,4,5,2,Furnished,1954,4,10,Gated Community,2022,3,South,29400000
HP01697,Pune,Row House,1,2,2,Furnished,774,0,3,Bungalow,2003,22,East,10980000
HP00713,Chennai,Independent House,5,6,2,Furnished,3320,0,2,Bungalow,2010,15,South,43750000
HP01178,Chennai,Apartment,2,3,3,Unfurnished,1143,4,6,Gated Community,2025,0,East,13680000
HP00912,Ahmedabad,Apartment,4,4,2,Semi-Furnished,2223,12,30,High Rise,2005,20,North-East,14820000
HP02298,Pune,Apartment,4,4,1,Semi-Furnished,1998,14,40,High Rise,2019,6,North-West,30470000
HP01794,Delhi NCR,Apartment,3,4,1,Furnished,1756,0,5,Standalone Building,2002,23,North-West,26100000
HP02104,Pune,Independent House,2,3,1,Unfurnished,760,0,3,Standalone Building,2010,15,South-East,9530000
HP01920,MMR,Apartment,1,1,1,Unfurnished,613,1,10,Mid Rise,2017,8,East,15350000
HP01606,Chennai,Independent House,4,4,2,Semi-Furnished,1681,1,4,Standalone Building,2025,0,West,24780000
HP01482,Bengaluru,Apartment,4,5,1,Semi-Furnished,1804,26,40,High Rise,2003,22,South-East,24640000
HP00681,Kolkata,Apartment,3,4,1,Unfurnished,1495,10,16,High Rise,2017,8,South-East,14400000
HP00976,Bengaluru,Row House,2,2,1,Semi-Furnished,875,2,11,Gated Community,2025,0,East,12670000
HP01559,Kolkata,Apartment,2,2,1,Unfurnished,1159,1,6,Gated Community,2015,10,South-West,13530000
HP01238,Bengaluru,Studio,0,2,1,Unfurnished,370,2,8,Mid Rise,2007,18,North,4810000
HP00002,Bengaluru,Apartment,3,4,1,Semi-Furnished,1522,34,39,High Rise,2008,17,South-West,19580000
HP01930,Kolkata,Villa,4,4,1,Semi-Furnished,1437,0,1,Bungalow,2008,17,South-East,16030000
HP01530,Chennai,Apartment,2,2,2,Unfurnished,1239,3,24,High Rise,2014,11,North,17130000
HP01002,Ahmedabad,Apartment,1,1,1,Semi-Furnished,535,7,40,High Rise,2024,1,South,4330000
HP00101,Chennai,Apartment,2,3,2,Furnished,963,0,4,Standalone Building,2025,0,West,11470000
HP00614,MMR,Penthouse,4,4,1,Semi-Furnished,2562,10,14,High Rise,2011,14,North-West,72600000
HP01737,Kolkata,Apartment,3,4,1,Unfurnished,1744,28,32,High Rise,2022,3,South-East,18960000
HP01303,Bengaluru,Apartment,2,2,1,Unfurnished,822,5,12,Gated Community,2025,0,South-East,11800000
HP00605,Chennai,Apartment,3,3,1,Semi-Furnished,1118,2,12,Gated Community,2021,4,North-West,11280000
HP01403,Bengaluru,Apartment,3,3,1,Unfurnished,1479,4,6,Gated Community,2003,22,North-West,19670000
HP01591,Ahmedabad,Apartment,2,3,2,Semi-Furnished,1073,7,10,Mid Rise,2008,17,East,8190000
HP02139,Chennai,Apartment,3,4,2,Semi-Furnished,1060,2,10,Mid Rise,2021,4,South,12250000
HP01884,Pune,Independent House,6,6,3,Furnished,2646,3,3,Low Rise,2020,5,North-West,30730000
HP00617,Bengaluru,Apartment,2,2,2,Semi-Furnished,1127,7,7,Mid Rise,2025,0,North,17390000
HP02012,Bengaluru,Apartment,3,4,1,Unfurnished,1175,27,29,High Rise,2014,11,South-West,14070000
HP01607,Pune,Independent House,5,6,3,Furnished,2861,1,2,Standalone Building,2021,4,North-West,42240000
HP01356,Delhi NCR,Apartment,3,3,2,Semi-Furnished,1882,9,11,Gated Community,2021,4,East,25220000
HP02329,Ahmedabad,Independent House,3,3,1,Unfurnished,1870,0,2,Bungalow,2013,12,North-East,14670000
HP02288,Bengaluru,Independent House,2,3,1,Semi-Furnished,1289,2,8,Gated Community,2020,5,South-West,16050000
HP02136,Ahmedabad,Apartment,3,4,2,Semi-Furnished,1305,32,38,High Rise,2003,22,East,9760000
HP01347,Ahmedabad,Penthouse,4,5,1,Semi-Furnished,1864,9,28,High Rise,2013,12,North,20470000
HP01653,Chennai,Apartment,1,2,1,Unfurnished,541,1,6,Gated Community,2007,18,East,5280000
HP02088,Pune,Apartment,3,4,3,Unfurnished,1766,3,8,Mid Rise,2017,8,North-East,26010000
HP02353,Pune,Apartment,3,4,1,Semi-Furnished,1617,7,8,Mid Rise,2025,0,South-East,21260000
HP02099,MMR,Apartment,1,2,2,Furnished,800,3,9,Mid Rise,2018,7,North,21140000
HP00325,Delhi NCR,Studio,0,2,1,Unfurnished,453,3,3,Standalone Building,2024,1,North-East,5270000
HP01818,MMR,Apartment,2,2,1,Unfurnished,1203,1,4,Standalone Building,2016,9,West,26320000
HP02272,Kolkata,Apartment,2,3,2,Semi-Furnished,889,2,3,Low Rise,2023,2,East,10990000
HP01649,Ahmedabad,Row House,3,4,2,Unfurnished,1040,0,3,Bungalow,2017,8,East,8850000
HP01441,Ahmedabad,Independent House,4,5,2,Unfurnished,2446,0,3,Bungalow,2018,7,North-West,20020000
HP01501,Pune,Apartment,1,1,3,Semi-Furnished,520,10,37,High Rise,2018,7,East,7160000
HP00828,Bengaluru,Apartment,4,4,2,Furnished,1958,7,11,Gated Community,2025,0,South,31380000
HP00317,Pune,Row House,2,3,1,Unfurnished,788,2,2,Standalone Building,2014,11,South-West,11170000
HP01264,Delhi NCR,Apartment,3,4,1,Semi-Furnished,1086,4,8,Gated Community,2007,18,North,14080000
HP00997,Ahmedabad,Apartment,1,1,2,Unfurnished,450,3,3,Standalone Building,2014,11,West,3060000
HP00348,Delhi NCR,Apartment,4,4,3,Unfurnished,1527,2,4,Standalone Building,2025,0,South,22430000
HP01286,Pune,Independent House,3,3,2,Unfurnished,1014,4,8,Gated Community,2025,0,South,14400000
HP02176,Kolkata,Apartment,3,4,3,Unfurnished,1583,2,11,Mid Rise,2010,15,South-West,13810000
HP00126,Delhi NCR,Villa,3,4,2,Semi-Furnished,1764,0,3,Bungalow,2012,13,North-East,27900000
HP00078,Pune,Apartment,1,2,2,Semi-Furnished,584,6,6,Mid Rise,1989,36,North,6420000
HP02163,Ahmedabad,Apartment,4,5,2,Semi-Furnished,1875,11,39,High Rise,2007,18,South-West,12050000
HP00854,Kolkata,Penthouse,4,5,2,Semi-Furnished,1470,4,31,High Rise,2014,11,South-East,20170000
HP01421,Pune,Apartment,2,2,2,Unfurnished,740,2,9,Mid Rise,2025,0,North-East,9690000
HP01350,Pune,Penthouse,4,5,2,Unfurnished,1755,13,32,High Rise,2025,0,South,30300000
HP00922,Pune,Penthouse,3,3,1,Semi-Furnished,1130,10,32,High Rise,2020,5,North-West,19710000
HP01675,Chennai,Apartment,4,5,2,Semi-Furnished,2085,7,10,Mid Rise,2025,0,North,30230000
HP02065,Delhi NCR,Villa,4,5,1,Unfurnished,1773,0,3,Bungalow,2017,8,South-East,28480000
HP01744,Bengaluru,Apartment,3,4,1,Unfurnished,1723,35,39,High Rise,2018,7,South-West,27510000
HP02318,Chennai,Apartment,2,3,3,Unfurnished,1027,12,27,High Rise,2024,1,South-West,15170000
HP00980,Pune,Apartment,3,3,2,Semi-Furnished,1534,1,6,Gated Community,2013,12,South,16150000
HP01304,Hyderabad,Independent House,5,6,2,Unfurnished,4064,0,3,Bungalow,2024,1,North,51630000
HP01572,Ahmedabad,Apartment,2,2,1,Semi-Furnished,906,5,9,Gated Community,2017,8,South-West,6370000
HP02127,Delhi NCR,Apartment,3,3,2,Semi-Furnished,1585,1,5,Standalone Building,2008,17,West,17880000
HP01978,MMR,Penthouse,4,5,2,Semi-Furnished,2140,19,31,High Rise,2025,0,North,54560000
HP01032,Delhi NCR,Apartment,3,4,2,Furnished,1461,25,38,High Rise,2004,21,North-East,16800000
HP00321,Pune,Apartment,1,2,1,Semi-Furnished,798,0,3,Low Rise,2014,11,East,9850000
HP00899,Hyderabad,Villa,3,3,1,Unfurnished,1437,2,6,Gated Community,2017,8,South,19280000
HP00509,MMR,Apartment,3,4,2,Semi-Furnished,1358,8,10,Gated Community,2000,25,West,33030000
HP00948,Delhi NCR,Studio,0,1,1,Semi-Furnished,517,3,13,High Rise,2004,21,North-West,5560000
HP00463,MMR,Apartment,2,3,1,Unfurnished,770,13,15,High Rise,2019,6,South-West,18320000
HP01817,Chennai,Independent House,4,5,2,Furnished,2279,7,9,Gated Community,2016,9,North-West,28710000
HP00879,Ahmedabad,Row House,2,3,2,Semi-Furnished,731,3,5,Low Rise,2012,13,South,6150000
HP00333,MMR,Apartment,2,2,1,Furnished,1120,1,2,Standalone Building,2018,7,East,28980000
HP00519,Kolkata,Penthouse,4,4,1,Unfurnished,1734,18,30,High Rise,2008,17,East,23440000
HP00551,Ahmedabad,Apartment,4,4,1,Unfurnished,2083,30,40,High Rise,2024,1,South-East,16830000
HP02152,MMR,Apartment,1,1,1,Unfurnished,669,0,2,Low Rise,2022,3,East,14530000
HP02227,Kolkata,Apartment,2,2,2,Unfurnished,1146,8,11,Gated Community,2005,20,West,13710000
HP00454,Pune,Independent House,4,5,2,Semi-Furnished,2412,6,7,Gated Community,2009,16,South-East,28670000
HP01442,Chennai,Penthouse,4,4,2,Unfurnished,2085,8,19,High Rise,2025,0,East,32600000
HP00379,Delhi NCR,Penthouse,3,3,1,Furnished,1713,16,22,High Rise,2025,0,North-West,32030000
HP00474,Pune,Apartment,4,5,3,Semi-Furnished,2498,5,9,Gated Community,2018,7,South-East,38410000
HP01274,MMR,Apartment,1,1,1,Unfurnished,531,7,16,High Rise,2025,0,North-West,12790000
HP00227,Ahmedabad,Independent House,4,4,2,Semi-Furnished,1434,0,5,Low Rise,2007,18,North,10360000
HP00094,Hyderabad,Studio,0,1,1,Unfurnished,466,24,25,High Rise,2012,13,North-West,4710000
HP02143,Pune,Villa,5,5,2,Semi-Furnished,2116,3,4,Low Rise,2010,15,North,30050000
HP00471,Delhi NCR,Apartment,3,4,1,Furnished,1621,13,16,High Rise,2011,14,South-East,22360000
HP00640,MMR,Villa,4,5,1,Semi-Furnished,2572,0,5,Low Rise,2014,11,North,75440000
HP01202,Hyderabad,Apartment,2,2,2,Semi-Furnished,1102,5,12,Mid Rise,2018,7,West,13100000
HP01875,Hyderabad,Apartment,1,1,1,Unfurnished,670,3,9,Mid Rise,2002,23,East,7400000
HP00442,Hyderabad,Row House,2,3,2,Unfurnished,1032,9,9,Gated Community,2010,15,South-East,10630000
HP00970,Pune,Apartment,4,5,1,Unfurnished,1795,1,5,Standalone Building,1996,29,East,18830000
HP00358,Kolkata,Row House,3,4,1,Unfurnished,1116,4,9,Gated Community,1998,27,South-East,10550000
HP00351,Bengaluru,Apartment,1,2,3,Semi-Furnished,627,5,9,Gated Community,2005,20,North,8390000
HP00568,Delhi NCR,Apartment,2,3,1,Unfurnished,742,9,10,Mid Rise,2009,16,South-East,9160000
HP02278,Hyderabad,Apartment,2,2,1,Furnished,763,0,3,Standalone Building,2010,15,North,8660000
HP01046,MMR,Apartment,1,1,3,Furnished,520,3,37,High Rise,2023,2,North,12390000
HP00583,Pune,Apartment,1,1,1,Semi-Furnished,570,10,20,High Rise,2014,11,North-East,7900000
HP00259,Ahmedabad,Apartment,4,4,2,Unfurnished,1816,5,6,Gated Community,2010,15,South,13470000
HP01405,Bengaluru,Row House,3,4,3,Unfurnished,1753,0,2,Bungalow,2005,20,North,21690000
HP00353,Chennai,Independent House,3,4,1,Unfurnished,1862,4,7,Gated Community,2006,19,West,22960000
HP01245,Kolkata,Apartment,4,5,2,Unfurnished,2455,8,14,High Rise,2020,5,East,25260000
HP00720,Delhi NCR,Independent House,3,4,2,Semi-Furnished,1144,0,1,Bungalow,2019,6,South-East,14860000
HP00678,Chennai,Row House,4,5,1,Unfurnished,1992,3,10,Gated Community,2014,11,East,28800000
HP00561,Chennai,Studio,0,2,1,Unfurnished,464,4,28,High Rise,2012,13,North,4790000
HP01936,Hyderabad,Apartment,2,3,1,Unfurnished,1264,0,5,Standalone Building,2007,18,South,12040000
HP00095,Kolkata,Studio,0,2,0,Semi-Furnished,396,1,2,Standalone Building,2008,17,East,3650000
HP00517,Pune,Apartment,4,5,2,Unfurnished,2191,11,21,High Rise,2024,1,North-East,31010000
HP01005,Bengaluru,Apartment,2,3,2,Semi-Furnished,723,0,2,Standalone Building,2004,21,North-East,9100000
HP01964,Pune,Apartment,3,4,1,Unfurnished,1062,12,12,Gated Community,2024,1,West,13520000
HP01947,MMR,Penthouse,3,4,1,Unfurnished,1247,22,31,High Rise,2025,0,West,35890000
HP01006,Bengaluru,Penthouse,3,3,2,Unfurnished,1594,28,34,High Rise,2005,20,East,27540000
HP01271,Pune,Apartment,2,3,1,Unfurnished,890,4,4,Standalone Building,2009,16,North-East,8900000
HP01059,Kolkata,Apartment,1,2,3,Semi-Furnished,539,13,15,High Rise,2023,2,North,7060000
HP02231,Pune,Penthouse,4,4,2,Semi-Furnished,2229,25,26,High Rise,2019,6,North,42840000
HP02328,Ahmedabad,Apartment,3,4,2,Unfurnished,1461,7,16,High Rise,2024,1,South-East,9810000
HP02345,Bengaluru,Apartment,1,2,2,Semi-Furnished,686,3,4,Standalone Building,2022,3,North-West,10850000
HP01193,Bengaluru,Apartment,2,3,2,Furnished,772,17,21,High Rise,2000,25,North-East,8690000
HP01098,Ahmedabad,Independent House,4,4,1,Furnished,2071,8,8,Gated Community,2015,10,East,17540000
HP01222,Bengaluru,Apartment,2,3,1,Semi-Furnished,1131,1,2,Standalone Building,2023,2,North-West,14860000
HP00470,Ahmedabad,Row House,3,4,2,Unfurnished,1595,0,3,Bungalow,2014,11,East,11270000
HP01825,MMR,Apartment,2,3,1,Furnished,1011,7,12,Mid Rise,2015,10,North,25090000
HP02337,Pune,Apartment,2,2,1,Unfurnished,1052,9,16,High Rise,2015,10,South-West,13380000
HP01735,Delhi NCR,Independent House,3,4,2,Semi-Furnished,1659,2,2,Standalone Building,2025,0,South,22940000
HP02055,Ahmedabad,Apartment,2,3,1,Unfurnished,711,2,7,Mid Rise,2012,13,West,5490000
HP01075,Chennai,Apartment,3,4,1,Unfurnished,1631,1,6,Gated Community,2008,17,East,20630000
HP01670,Hyderabad,Villa,3,3,1,Unfurnished,1533,0,2,Bungalow,2009,16,South-West,17470000
HP00013,Bengaluru,Apartment,2,3,1,Unfurnished,1192,6,10,Mid Rise,1987,38,South-West,14040000
HP00894,Ahmedabad,Apartment,1,2,2,Semi-Furnished,699,4,10,Gated Community,2017,8,West,4970000
HP00273,MMR,Independent House,6,6,1,Semi-Furnished,3017,2,7,Gated Community,2017,8,North-East,69070000
HP00242,Bengaluru,Independent House,4,4,3,Semi-Furnished,2167,0,1,Bungalow,2007,18,North,31250000
HP00026,Ahmedabad,Independent House,4,5,1,Unfurnished,2445,0,2,Bungalow,2025,0,North-East,19980000
HP00751,Pune,Independent House,5,6,2,Semi-Furnished,3154,0,3,Bungalow,2013,12,North,37380000
HP01571,MMR,Independent House,3,4,2,Unfurnished,1189,8,10,Gated Community,2007,18,North,24980000
HP01505,Delhi NCR,Apartment,1,2,3,Semi-Furnished,687,1,12,Gated Community,2025,0,North-East,8520000
HP00402,Pune,Apartment,2,3,1,Semi-Furnished,1031,1,6,Mid Rise,2018,7,North-East,14920000
HP00758,Bengaluru,Apartment,1,1,2,Furnished,680,0,5,Standalone Building,2017,8,South-East,9310000
HP01353,Pune,Apartment,1,1,2,Semi-Furnished,766,7,9,Mid Rise,2023,2,South-East,10010000
HP00023,Hyderabad,Penthouse,4,5,1,Semi-Furnished,2097,7,24,High Rise,2006,19,West,36460000
HP00294,Pune,Apartment,4,4,2,Unfurnished,2104,7,12,Mid Rise,2020,5,North,26220000
HP00708,Hyderabad,Penthouse,4,5,1,Semi-Furnished,2256,4,12,High Rise,2013,12,East,35130000
HP01333,Ahmedabad,Independent House,5,6,2,Semi-Furnished,2699,1,3,Standalone Building,2016,9,South-West,18200000
HP01322,Pune,Apartment,4,5,2,Furnished,1982,1,2,Standalone Building,1998,27,North-East,19460000
HP02089,Hyderabad,Apartment,3,3,1,Unfurnished,1697,1,3,Standalone Building,2014,11,South-West,17600000
HP00433,Bengaluru,Penthouse,4,4,3,Furnished,1876,1,40,High Rise,2015,10,North-West,30950000
HP01919,Bengaluru,Apartment,2,2,2,Furnished,1210,15,16,High Rise,2025,0,South-West,21760000
HP00092,Kolkata,Apartment,2,2,2,Semi-Furnished,1062,19,20,High Rise,2001,24,South-West,11290000
HP02189,Kolkata,Studio,0,1,0,Semi-Furnished,495,9,10,Mid Rise,2012,13,North-West,5200000
HP00669,Pune,Villa,5,6,2,Unfurnished,2475,4,11,Gated Community,1999,26,North,36540000
HP00803,Kolkata,Apartment,2,3,1,Unfurnished,1289,10,12,Gated Community,2020,5,East,13900000
HP01195,Hyderabad,Apartment,3,4,2,Unfurnished,1504,4,6,Mid Rise,2018,7,South,15730000
HP00091,Kolkata,Apartment,3,4,1,Unfurnished,1304,3,6,Gated Community,2001,24,South-West,13430000
HP02245,Ahmedabad,Apartment,3,4,1,Semi-Furnished,1532,4,7,Gated Community,2013,12,North-East,11520000
HP01010,Kolkata,Apartment,3,4,1,Furnished,1729,7,18,High Rise,1998,27,North-East,21240000
HP00367,MMR,Studio,0,2,1,Semi-Furnished,545,8,12,Mid Rise,2007,18,South-West,13110000
HP01214,Hyderabad,Penthouse,2,2,1,Semi-Furnished,1005,9,15,High Rise,2013,12,West,15850000
HP02069,Delhi NCR,Apartment,2,3,3,Semi-Furnished,1030,9,9,Mid Rise,2015,10,South-East,12910000
HP00405,Pune,Studio,0,1,0,Unfurnished,454,21,22,High Rise,2019,6,West,5160000
HP01585,Kolkata,Apartment,1,2,1,Furnished,515,8,12,Gated Community,2012,13,South,7060000
HP01054,Delhi NCR,Independent House,3,3,1,Semi-Furnished,1055,6,12,Gated Community,2008,17,West,12210000
HP01760,Bengaluru,Apartment,3,3,1,Unfurnished,1104,3,5,Standalone Building,2005,20,South-East,14020000
HP00173,MMR,Apartment,2,3,3,Semi-Furnished,890,7,10,Mid Rise,2011,14,North-West,21210000
HP00212,Hyderabad,Apartment,1,1,3,Semi-Furnished,632,34,38,High Rise,2015,10,South-East,6220000
HP01997,Hyderabad,Apartment,2,3,3,Unfurnished,879,7,9,Mid Rise,2025,0,South,12580000
HP00961,Ahmedabad,Studio,0,2,1,Furnished,519,20,30,High Rise,2025,0,North,3580000
HP00880,Chennai,Independent House,4,5,2,Semi-Furnished,1923,1,5,Standalone Building,2008,17,West,27530000
HP01805,Bengaluru,Apartment,3,4,2,Unfurnished,1893,19,33,High Rise,2007,18,South,22160000
HP01494,Bengaluru,Apartment,2,2,2,Unfurnished,984,14,37,High Rise,2017,8,South-West,13420000
HP00556,Pune,Villa,3,4,2,Semi-Furnished,1882,1,10,Gated Community,2009,16,North-West,30580000
HP01431,MMR,Apartment,2,2,1,Furnished,1197,15,17,High Rise,2006,19,South-West,24750000
HP00930,Hyderabad,Apartment,2,2,1,Semi-Furnished,884,27,36,High Rise,2003,22,North-East,9990000
HP00063,Pune,Apartment,2,3,1,Semi-Furnished,746,4,5,Standalone Building,2000,25,North-East,8590000
HP00915,Ahmedabad,Villa,4,4,2,Semi-Furnished,1735,0,1,Bungalow,2019,6,North-East,17780000
HP00607,Delhi NCR,Villa,4,5,2,Unfurnished,1481,5,6,Gated Community,2025,0,North,22490000
HP01308,Hyderabad,Apartment,3,3,2,Semi-Furnished,1167,13,19,High Rise,2012,13,West,14160000
HP01529,Pune,Apartment,2,3,3,Semi-Furnished,1239,3,9,Mid Rise,2002,23,East,13540000
HP00834,Delhi NCR,Apartment,4,5,1,Unfurnished,1773,1,2,Standalone Building,2022,3,East,22460000
HP01848,Hyderabad,Penthouse,4,4,1,Unfurnished,1727,23,32,High Rise,2013,12,South-East,22830000
HP00199,Bengaluru,Studio,0,2,1,Semi-Furnished,525,2,3,Standalone Building,2020,5,South,7250000
HP01221,Kolkata,Apartment,2,3,2,Unfurnished,1142,0,5,Standalone Building,2011,14,North-West,12500000
HP01163,Bengaluru,Apartment,4,4,1,Semi-Furnished,2416,5,6,Mid Rise,2021,4,West,30630000
HP01952,Bengaluru,Apartment,4,4,1,Semi-Furnished,2514,9,17,High Rise,2025,0,South-East,38770000
HP01968,Delhi NCR,Apartment,2,2,2,Unfurnished,1187,6,12,Mid Rise,2017,8,North-East,16320000
HP00774,MMR,Apartment,1,2,2,Furnished,463,3,8,Gated Community,2025,0,South-West,14350000
HP00816,Pune,Studio,0,1,1,Semi-Furnished,504,3,7,Mid Rise,2025,0,East,5840000
HP01798,Ahmedabad,Apartment,3,4,1,Unfurnished,1660,2,14,High Rise,2014,11,North-West,10980000
HP01095,Bengaluru,Apartment,3,3,2,Unfurnished,1634,24,30,High Rise,2015,10,North-West,21620000
HP00399,MMR,Apartment,3,3,2,Semi-Furnished,1142,4,7,Mid Rise,2025,0,South,28670000
HP01249,Kolkata,Apartment,1,1,1,Unfurnished,563,4,20,High Rise,2018,7,North,5600000
HP01470,Ahmedabad,Studio,0,1,0,Semi-Furnished,439,0,5,Standalone Building,2009,16,North-West,2630000
HP00005,Bengaluru,Studio,0,2,1,Furnished,478,8,9,Mid Rise,2019,6,South,6550000
HP01123,Chennai,Independent House,4,4,1,Semi-Furnished,1927,2,6,Gated Community,2015,10,North,26590000
HP02313,Kolkata,Studio,0,2,1,Unfurnished,461,0,4,Standalone Building,2003,22,East,4090000
HP02147,Pune,Villa,3,4,1,Unfurnished,1489,3,4,Standalone Building,2006,19,East,19890000
HP00160,Chennai,Apartment,2,3,1,Semi-Furnished,994,1,10,Gated Community,2019,6,South-West,10840000
HP00290,Delhi NCR,Apartment,2,3,2,Unfurnished,955,3,21,High Rise,2006,19,North-West,10350000
HP00048,Chennai,Apartment,2,3,1,Unfurnished,911,28,36,High Rise,2016,9,North-East,10320000
HP00783,Delhi NCR,Apartment,3,4,3,Furnished,1277,3,3,Standalone Building,2002,23,West,16930000
HP01411,Bengaluru,Apartment,2,2,2,Furnished,1057,4,10,Gated Community,1999,26,North-East,14440000
HP01230,Hyderabad,Villa,3,3,2,Semi-Furnished,1364,3,7,Gated Community,2025,0,South,19410000
HP01758,Bengaluru,Apartment,3,4,2,Unfurnished,1146,4,7,Mid Rise,2012,13,South-East,15880000
HP00715,Kolkata,Apartment,3,3,2,Semi-Furnished,1344,15,15,High Rise,2022,3,South,18920000
HP01822,Ahmedabad,Apartment,2,3,1,Unfurnished,1098,9,15,High Rise,2013,12,East,7780000
HP00646,Bengaluru,Apartment,2,3,1,Semi-Furnished,756,4,23,High Rise,2007,18,North,9610000
HP00135,Chennai,Penthouse,5,6,1,Unfurnished,4185,12,30,High Rise,2011,14,West,62630000
HP01707,Hyderabad,Apartment,2,3,2,Unfurnished,963,3,4,Standalone Building,2007,18,South-West,9810000
HP00169,Delhi NCR,Penthouse,3,4,1,Semi-Furnished,1788,25,26,High Rise,2007,18,West,32840000
HP00397,Delhi NCR,Apartment,3,4,1,Semi-Furnished,1619,6,24,High Rise,2014,11,South-West,22190000
HP01903,Pune,Penthouse,4,5,1,Unfurnished,2003,37,39,High Rise,2016,9,South-East,29440000
HP00429,Bengaluru,Apartment,3,3,1,Furnished,1540,4,5,Standalone Building,2007,18,South,20610000
HP01520,Kolkata,Apartment,2,3,2,Unfurnished,710,17,35,High Rise,2014,11,East,7920000
HP01148,Hyderabad,Apartment,2,2,3,Unfurnished,1070,6,27,High Rise,2009,16,West,10740000
HP00963,Delhi NCR,Apartment,3,4,1,Semi-Furnished,1487,25,28,High Rise,2016,9,North-West,23570000
HP00812,Kolkata,Apartment,2,3,2,Unfurnished,975,1,3,Standalone Building,2007,18,East,9020000
HP00798,Ahmedabad,Row House,2,3,2,Semi-Furnished,916,0,2,Bungalow,2015,10,North,7420000
HP01789,Hyderabad,Apartment,3,3,1,Unfurnished,1415,32,37,High Rise,2014,11,South-West,14160000
HP00778,Pune,Independent House,4,4,1,Semi-Furnished,1434,2,12,Gated Community,2013,12,North,19080000
HP02250,Kolkata,Apartment,2,2,2,Semi-Furnished,1237,14,39,High Rise,2001,24,North-East,10970000
HP00086,Delhi NCR,Independent House,4,4,1,Furnished,2464,4,5,Standalone Building,2024,1,South-East,42580000
HP00933,Hyderabad,Apartment,3,4,2,Furnished,1324,3,19,High Rise,2022,3,East,14920000
HP00244,Ahmedabad,Apartment,3,4,1,Semi-Furnished,1360,1,7,Gated Community,1997,28,West,9130000
HP02361,Chennai,Apartment,4,5,1,Furnished,2020,15,27,High Rise,2018,7,North-West,33760000
HP02320,Chennai,Apartment,2,3,2,Semi-Furnished,885,7,7,Gated Community,2005,20,West,10390000
HP00664,Ahmedabad,Apartment,3,4,2,Unfurnished,1797,3,4,Standalone Building,2003,22,North,11930000
